CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,1,1,49133.45
15707551,Hutcheon,568,France,Male,30,8,73054.37,2,1,1,27012.0
15737414,Shen,647,France,Male,35,4,123761.68,1,1,0,83910.4
15793343,Yeh,549,France,Female,29,8,0.0,2,1,1,189558.44
15646366,Trevisani,521,Germany,Male,41,8,120586.54,1,0,1,20491.15
15760063,Chiedozie,595,Spain,Male,23,7,0.0,2,1,1,168085.97
15705890,Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29
15732293,Chia,759,Spain,Male,31,8,0.0,2,1,1,99086.74
15763274,Wu,661,France,Male,48,3,120320.54,1,0,0,96463.25
15725028,Chialuka,679,France,Male,29,3,0.0,2,1,1,63687.06
15742229,Mackay,583,France,Male,59,7,127450.14,1,0,1,67552.71
15602909,Dickson,604,Spain,female,41,10,0.0,2,1,1,166224.39
15692718,Jackson,738,France,Female,38,7,0.0,2,0,0,69227.42
15630709,Castiglione,619,Germany,Female,31,2,56116.3,2,0,0,2181.94
15698271,Graham,523,France,Female,26,4,0.0,2,1,0,185488.81
15797065,Goloubev,613,Spain,Female,32,0,0.0,2,0,1,126675.62
15741275,Yuan,623,France,Female,57,7,71481.79,2,1,1,84421.34
15815040,Ma,552,Germany,Female,42,8,103362.14,1,0,1,186869.58
15627203,Hsu,508,Spain,Male,54,10,0.0,1,1,1,175749.36
15685279,Somadina,511,Spain,Female,57,8,122950.31,1,1,1,181258.76
15589544,Wallis,673,Spain,Female,57,4,0.0,2,1,1,49684.09
15605666,Peyser,720,France,Female,34,6,110717.38,1,1,1,9398.45
15581700,Paterson,615,Germany,Male,43,3,86920.86,1,1,1,150048.37
15623927,Alexander,576,France,Male,55,9,0.0,2,1,1,94450.97
15665340,Trevisano,584,Spain,Female,37,8,0.0,2,0,1,100835.19
15573854,Chukwujekwu,727,France,Male,62,5,0.0,2,0,1,38652.96
15611029,Hsiung,488,Germany,Female,33,4,140002.35,1,1,0,123613.81
15784526,Chen,616,France,Male,44,5,102016.38,1,0,1,178235.37
15732061,Liu,850,Germany,Female,45,1,121874.89,1,0,0,6865.41
15801488,Buckner,723,France,Male,25,3,0.0,2,1,1,134509.47
15646756,Murphy,682,France,Female,33,8,74963.5,1,1,1,32770.56
15565779,Kent,627,Germany,Female,30,6,57809.32,1,1,0,188258.49
15684484,White,543,France,Male,22,8,0.0,2,0,0,127587.22
15662100,Hsu,850,Germany,Female,44,5,128605.32,1,0,1,171096.2
15633227,Kenechukwu,518,France,Female,28,9,85146.36,1,0,0,2803.89
15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83
15596379,Wallace,743,Germany,Male,39,3,119695.75,1,0,1,26136.13
15619280,Uspensky,683,France,Male,25,4,0.0,2,1,0,152698.24
15724444,Wall,567,France,Female,38,1,125877.65,2,1,1,107841.77
15727546,Olejuru,762,France,Male,35,9,0.0,2,1,1,43075.7
15770309,McDonald,656,France,Male,18,10,151762.74,1,0,1,127014.32
15664849,Colon,573,Spain,Male,46,3,65269.23,1,0,1,189988.65
15615575,Vial,722,France,Male,34,8,0.0,2,1,1,133447.49
15704597,Trumbull,644,France,Male,33,7,174571.36,1,0,1,43943.09
15651868,Clark,672,France, male,34,6,0.0,1,0,0,22736.06
15655658,Bulgakov,678,France,Female,48,2,0.0,2,1,1,32301.88
15633059,Fanucci,413,France,Male,34,9,0.0,2,0,0,6534.18
15723437,Sal,701,France,Female,35,2,0.0,2,1,1,65765.22
15654222,Ogg,757,Spain,Male,30,3,145396.49,1,0,1,198341.15
15773751,Y?,597,France,Female,29,1,132144.35,1,1,0,158086.33
15728773,Hsieh,568,France,Female,47,7,0.0,2,1,1,45978.39
15813718,Kirillova,651,Spain,Male,45,4,0.0,2,0,0,193009.21
15653147,Boyle,594,France,Male,35,2,133853.27,1,1,1,65361.66
15599301,Tao,538,Germany,Female,28,6,164365.44,1,0,1,5698.97
15787710,Tikhonov,427,Spain,Female,39,9,0.0,2,1,0,28368.37
15748231,Hargreaves,700,Germany,Male,35,4,95853.39,2,1,0,192933.37
15569917,Obijiaku,706,Spain,Male,30,6,87609.68,2,0,0,137674.55
15611315,Ts'ao,708,Germany,Female,23,4,71433.08,1,1,0,103697.57
15766765,Obiuto,664,Germany,Male,39,7,60263.23,1,1,0,170835.32
15677317,Ankudinova,570,France,Female,29,4,153040.03,1,1,1,131363.57
15634949,Hay,593,Germany,Male,74,5,161434.36,2,1,1,65532.17
15785350,Austin,528,Spain,Male,23,7,104744.89,1,1,0,170262.97
15667458,L?,764,Germany,Male,28,10,124023.18,1,1,0,166188.28
15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,1,1,37577.66
15787035,Anderson,602,France,Female,35,8,0.0,2,1,1,152843.53
15785519,May,565,France,Male,36,6,106192.1,1,1,0,149575.59
15569274,Pisano,678,Germany,Male,49,2,116933.11,1,1,0,195053.58
15646942,Meng,786,Spain,Female,39,7,0.0,2,0,0,100929.59
15627352,Bulgakov,459,Germany,Male,46,7,110356.42,1,1,0,4969.13
15636478,Williams,621,France,Male,31,7,136658.61,1,1,1,148689.13
15645136,O'Donnell,744,Spain,Male,30,1,128065.12,1,1,0,121525.48
15609176,Cawthorne,688,France,Female,32,5,0.0,2,0,1,177607.77
15613518,Bellucci,647,France,Female,35,6,112668.7,1,0,1,122584.29
15714466,Baxter,846,France,Female,41,5,0.0,3,1,0,3440.47
15737071,Tang,639,France,Female,60,5,162039.78,1,1,1,84361.72
15808784,Hess,835,France,Male,28,2,163569.61,2,1,1,154559.28
15606472,Lung,585,France,Female,38,5,0.0,1,1,1,87363.56
15707596,Chung,546,Germany,Female,74,8,114888.74,2,1,1,66732.63
15639314,Cartwright,589,France,Male,32,2,0.0,2,0,1,9468.64
15629117,Harper,584,France,Male,28,10,0.0,2,1,0,19834.32
15663446,Volkova,792,Germany,Female,29,4,107601.79,1,1,0,18922.18
15792180,Chiekwugo,566,Germany,Male,22,7,144954.75,2,1,0,102246.0
15597968,Fyans,617,Spain,Male,50,7,0.0,1,1,0,184839.7
15791279,Murray,701,France,Male,40,5,169742.64,1,1,1,153537.55
15815428,Biryukova,823,France,Male,34,3,105057.33,1,1,0,9217.92
15717629,Docherty,632,Germany, male,42,6,59972.26,2,0,1,148172.94
15814032,Hsieh,807,Germany,Female,31,1,93460.47,2,0,0,172782.69
15569247,Mitchell,727,Spain,Female,57,1,109679.72,1,0,1,753.37
15683930,Ch'iu,593,Germany,Female,32,9,134096.53,2,1,0,53931.05
15777436,Murray,710,Spain,Female,31,5,0.0,2,1,0,9561.73
15736126,Sung,850,Germany,Male,55,0,98710.89,1,1,1,83617.17
15700749,Powell,481,France,Female,39,6,0.0,1,1,1,24677.54
15741554,Streeter,746,Spain,Male,31,2,113836.27,1,1,1,174815.54
15753174,Thompson,571,Germany,Male,37,9,139592.98,3,1,0,104152.65
15793324,McKenzie,695,Spain,Male,32,9,0.0,3,0,1,38533.79
15635660,Rossi,612,Germany,Male,30,9,142910.15,1,1,0,105890.55
15786392,Chen,765,France,Male,41,4,124182.21,1,0,0,100153.43
15813113,Chang,795,Spain,Female,56,5,0.0,1,1,0,35418.69
15794356,Toscani,641,Germany,Male,42,3,121765.37,2,1,1,166516.84
15584518,Arthur,589,Germany,Female,50,5,144895.05,2,1,1,34941.23
15625126,Duncan,629,France,Female,40,6,0.0,2,1,1,139356.3
15661670,Chidozie,524,Germany,Female,31,8,107818.63,1,1,0,199725.39
15671358,Fletcher,720,France,Male,44,4,0.0,2,1,0,163471.01
15646726,Crawford,672,France,Male,43,5,0.0,1,0,0,63833.09
15694237,McEwan,744,Spain,Male,39,4,95161.75,1,1,0,19409.77
15654574,Onyekachi,499,Germany,Male,36,5,131142.53,2,1,0,174918.46
15614834,Long,619,Spain,Female,31,3,141751.82,1,0,1,61531.86
15741094,Sagese,693,France,Male,21,1,0.0,2,1,1,3494.02
15607691,Gibson,658,France,Male,36,8,174060.46,1,1,1,94925.62
15795166,Creswell,618,Germany,Male,42,8,153572.31,2,1,1,76679.6
15793317,Hale,547,Spain,Female,22,7,141287.15,1,1,0,118142.79
15723671,Lucciano,661,France,Male,35,9,100107.99,1,1,0,83949.68
15767894,Ch'ien,741,France,Female,21,9,0.0,2,0,1,139259.54
15775709,Nucci,832,France,Female,27,10,98590.25,1,1,0,30912.89
15674343,Esposito,597,France,Male,44,8,78128.13,2,0,1,109153.04
15782418,Ku,589,Germany,Female,19,9,83495.11,1,1,1,143022.31
15693376,Baryshnikov,741,Spain, male,43,0,0.0,2,1,1,2920.63
15780909,Caffyn,769,Germany,Male,34,7,115101.5,1,0,0,57841.89
15750776,Genovese,850,France,Female,36,0,164850.54,1,1,1,62722.44
15629010,Beam,847,Germany,Female,35,5,111743.43,1,1,1,183584.14
15604536,Vachon,850,Germany,Female,31,4,164672.66,1,0,1,61936.1
15633922,Gray,755,France,Male,30,4,123217.66,2,0,1,144183.1
15724632,Madukaego,537,France,Female,41,0,0.0,2,0,1,175262.49
15590344,Russell,708,Germany,Male,32,3,151691.44,2,1,1,172810.51
15784597,Lattimore,648,France,Male,26,9,162923.85,1,1,0,98368.24
15594915,Crist,649,France,Female,36,8,0.0,2,0,1,109179.89
15597909,Johnstone,652,Germany,Male,33,7,128135.99,1,1,0,158437.73
15718779,Clark,780,France,Male,34,1,0.0,1,1,1,64804.04
15572467,Chandler,506,France,Male,37,5,0.0,2,1,1,127543.81
15641114,Power,701,France,Male,37,8,130091.5,1,1,1,120031.29
15732175,Bruno,776,France,Male,37,2,0.0,1,0,1,8065.0
15692406,Gow,427,France,Male,37,5,0.0,2,1,1,121485.1
15658532,Nnamutaezinwa,520,Spain,Female,63,5,162278.32,1,1,1,34765.33
15759751,Tsui,483,France,Male,48,1,0.0,2,1,1,110059.38
15683213,Bergamaschi,554,France,Female,35,10,74988.59,2,0,1,190155.13
15651802,Day,632,Spain,Female,39,5,97854.37,2,1,0,93536.38
15737354,Yin,554,France,Female,48,7,0.0,2,1,1,63708.07
15615456,Aleksandrova,680,France,Female,37,10,123806.28,1,1,0,81776.84
15594409,Belov,710,France,Male,45,1,0.0,2,1,1,36154.66
15755262,McDonald,608,Spain,Female,41,3,89763.84,1,0,0,199304.74
15812893,Costa,629,France,Female,39,10,0.0,2,1,1,43174.49
15785167,Padovano,795,Spain,Male,29,4,0.0,2,0,0,155711.64
15720509,Hs?,696,France,Male,34,9,150856.79,1,0,1,8236.78
15733261,Kung,688,Spain,Female,35,6,0.0,1,1,0,25488.43
15788946,Anthony,605,Spain,Female,29,3,116805.82,1,0,0,4092.75
15774250,Gallo,532,France,Male,42,1,159024.71,1,1,0,100982.93
15781553,Chung,760,Germany,Female,49,9,91502.99,1,1,0,117232.9
15708610,Costa,690,Germany,Male,44,9,100368.63,2,0,0,35342.33
15733429,Chou,520,Germany,Male,34,8,120018.86,2,1,1,343.38
15782531,Chou,684,Spain,Female,31,8,0.0,2,1,0,188637.05
15628319,Walker,792,France,Female,28,4,130142.79,1,1,0,38190.78
15595303,Johnston,736,Germany,Male,46,5,130812.91,1,1,1,77981.54
15677136,Okwukwe,624,France,Female,23,5,0.0,2,0,0,132418.59
15601873,Bull,677,France,Female,36,7,0.0,1,1,0,47318.75
15794273,Hand,604,France,Female,56,0,62732.65,1,0,1,124954.56
15704769,Smith,585,France,Female,67,5,113978.97,2,0,1,93146.11
15630328,Bird,635,France,Female,48,8,130796.33,2,1,1,43250.3
15813504,Onyemachukwu,543,Germany,Female,25,1,146566.01,1,0,1,161407.48
15598614,Lucchesi,790,Spain, male,20,8,0.0,2,1,0,168152.76
15808566,Hs?,516,France,Male,46,2,0.0,2,1,1,169122.54
15672012,Jen,773,Spain,Female,41,5,0.0,1,1,0,28266.9
15629078,Matthias,850,Germany,Female,45,5,127258.79,1,1,1,192744.23
15789924,Hussain,658,France,Female,39,4,0.0,1,1,1,147530.06
15614635,Kepley,582,France,Male,52,2,151457.88,1,0,1,40893.61
15718153,Kao,759,Spain,Female,74,6,128917.84,1,1,1,48244.64
15568878,Cheng,654,Spain,Male,34,5,0.0,2,1,0,159311.46
15589493,Otitodilinna,716,Germany,Male,27,1,122552.34,2,1,0,67611.36
15570379,Whitelegge,669,Spain,Male,51,3,88827.53,1,0,0,85250.77
15812422,Ugorji,637,France,Male,41,2,0.0,2,0,1,102515.42
15637644,Hanson,667,France,Female,24,4,0.0,2,0,1,34335.55
15665158,Chukwuemeka,813,Spain,Male,27,1,137275.36,1,0,1,115733.16
15763579,Castro,702,Germany,Female,36,2,105264.88,2,1,1,52909.87
15702499,Schnaars,770,Spain,Male,46,9,190678.02,1,1,1,14725.36
15683339,P'eng,656,Spain,Female,34,6,59877.33,1,1,0,14032.62
15701412,T'ien,739,France,Male,40,4,0.0,2,0,0,173321.65
15610711,Eluemuno,678,Germany,Female,40,8,128644.46,1,0,0,167673.37
15582066,Maclean,561,France,Male,21,4,0.0,1,1,1,36942.35
15628886,Matlock,677,Spain,Male,56,5,123959.97,1,1,1,60590.72
15742285,Andersen,559,France,Male,62,6,118756.62,1,1,1,20367.68
15720353,Chiang,553,France,Male,41,1,0.0,2,1,0,90607.31
15628558,Pan,447,France,Female,44,5,89188.83,1,1,1,75408.24
15690958,Cantrell,767,Germany,Male,23,2,139542.82,1,0,1,28038.28
15679909,Pugliesi,665,Spain, male,41,8,0.0,2,1,0,132152.32
15720637,Bell,710,Germany,Female,46,10,120530.34,1,1,0,166586.99
15593973,Wilkie,663,Spain,Female,33,8,122528.18,1,1,0,196260.3
15610446,Chinedum,714,France,Female,51,4,88308.87,3,0,0,5862.53
15804201,Jones,457,Germany,Male,42,4,126772.57,1,0,1,126106.4
15613923,Reed,581,Spain,Female,43,4,170172.9,1,0,1,100236.02
15587611,Kauffmann,537,France,Male,59,9,0.0,2,0,0,103799.77
15584363,Longstaff,824,France,Male,30,0,133634.02,1,1,1,162053.92
15577478,Ch'iu,714,France,Female,72,3,0.0,1,1,1,86733.61
15719302,Brennan,765,France,Female,50,9,126547.8,1,1,1,79579.94
15779738,Buccho,534,France,Male,24,1,0.0,1,1,1,169653.32
15789095,T'ang,775,Spain,Male,30,4,0.0,2,0,1,57461.13
15696361,Chung,648,Germany,Male,31,7,125681.51,1,0,1,129980.93
15796569,Donaldson,831,Spain,Female,44,10,0.0,1,0,1,47729.33
15574237,Hsueh,588,France,Female,21,8,0.0,2,1,1,110114.19
15603764,Chang,560,France,Male,49,4,0.0,1,1,1,100075.1
15599433,Fanucci,660,Germany,Male,35,8,58641.43,1,0,1,198674.08
15569572,Sopuluchi,778,France,Male,42,6,0.0,2,1,1,106197.44
15688760,Obialo,522,Germany,Female,37,3,95022.57,1,1,1,129107.59
15689955,Arcuri,461,France,Female,40,7,0.0,2,1,0,176547.8
15808846,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17
15605455,Tai,664,France,Male,40,9,0.0,2,1,0,194767.3
15773013,Uvarov,633,France,Female,47,0,0.0,1,1,1,6342.84
15731511,Ritchie,808,France,Male,45,7,118626.55,2,1,0,147132.46
15704746,Inman,699,Spain,Male,35,2,167455.66,2,1,1,55324.49
15683521,Godfrey,594,Germany,Male,28,0,142574.71,2,1,0,129084.82
15673619,Bazhenov,530,France,Male,25,9,162560.32,1,1,0,64129.03
15622478,Greaves,698,France,Female,40,7,105061.74,3,1,0,107815.31
15761149,Teng,673,France,Female,44,8,133444.97,1,0,1,5708.19
15689612,Pirozzi,554,Spain,Female,34,8,0.0,1,0,1,106981.03
15810891,Lorenzo,662,France,Male,34,2,117731.79,2,0,1,55120.79
15805627,Nebechukwu,670,France,Male,37,2,0.0,2,1,1,54229.74
15715907,Onwubiko,699,France,Male,64,9,113109.52,1,1,0,27980.8
15597901,Chidozie,609,France,Male,34,1,0.0,1,1,1,181177.9
15631267,Lu,641,France,Male,50,6,153590.73,2,1,1,130910.78
15697691,Sinclair,512,France,Female,41,6,0.0,1,1,1,100507.81
15651063,Ifeatu,524,Germany,Female,37,9,127480.58,2,1,0,179634.69
15778936,Ingamells,701,France,Male,33,9,147510.34,1,1,0,190611.92
15804962,Nnaife,606,France,Male,36,1,155655.46,1,1,1,192387.51
15805254,Ndukaku,652,Spain,Female,75,10,0.0,2,1,1,114675.75
15787258,Ross,596,Spain,Female,29,6,0.0,2,1,0,116696.77
15664543,Shaw,699,France,Male,40,7,0.0,1,0,1,152876.13
15744919,Genovese,734,Spain,Female,37,0,152760.24,1,1,1,48990.5
15651264,Yobanna,850,Germany,Male,51,4,124425.99,1,0,0,118545.49
15582325,Jennings,524,France,Male,52,2,87894.26,1,1,0,173899.42
15613337,Gallo,833,France,Male,47,2,0.0,2,1,1,182247.77
15606836,Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39
15586680,Fleming,462,France,Male,27,4,176913.52,1,1,0,80587.27
15637476,Alexandrova,683,Germany,Female,57,5,162448.69,1,0,0,9221.78
15653595,Ts'ai,796,France,Male,51,6,0.0,2,0,1,194733.28
15596021,K?,598,Spain,Male,44,8,0.0,2,1,0,148487.9
15703544,Hung,559,Spain,Male,34,0,0.0,1,1,0,182988.94
15797197,Macleod,678,Spain,Male,29,6,0.0,2,1,0,64443.75
15782456,Odili,656,France,Male,46,9,143267.14,2,0,0,193099.43
15585036,Okoli,694,Spain,Female,37,3,0.0,2,1,1,147012.22
15716284,Ward,543,France,Male,43,9,0.0,2,1,1,78858.07
15592846,Fiorentini,639,Germany,Male,35,10,128173.9,2,1,0,59093.39
15623536,Madukwe,646,Germany,Male,39,0,154439.86,1,1,0,171519.06
15751524,Chigozie,677,Germany,Female,36,10,68806.84,1,1,0,33075.24
15674541,Robinson,575,Spain,Male,52,8,123925.23,1,0,0,111342.66
15728078,Yeh,609,France,Male,26,10,126392.18,1,0,1,43651.49
15701160,Azubuike,556,Germany,Female,43,4,125890.72,1,1,1,74854.97
15788920,Ch'ang,836,Germany,Female,32,4,109196.67,2,1,0,55218.02
15721585,Blacklock,628,Germany,Male,29,3,113146.98,2,0,1,124749.08
15644297,Austin,732,Germany,Male,38,5,178787.54,1,1,1,195760.53
15678497,Lederer,850,Spain,Male,48,2,0.0,1,1,0,169425.3
15650442,Hsieh,644,Germany,Female,32,8,141528.88,1,1,1,167087.34
15645600,Obidimkpa,739,Spain,Female,27,8,98926.4,1,1,1,106969.98
15688644,Holloway,603,France,Male,31,1,129743.75,1,1,0,109145.2
15812470,Allan,719,France,Male,61,5,0.0,2,0,1,29132.43
15702601,Wyatt,680,Germany,Male,30,4,108300.27,2,0,1,44384.57
15801414,Bitter,767,France,Female,35,2,0.0,2,0,0,144251.38
15772777,Onyemachukwu,850,Spain,Female,29,10,0.0,2,1,1,94815.04
15659325,Todd,802,Spain,Male,40,5,0.0,2,1,1,175043.69
15583033,Huguley,640,France,Female,20,4,0.0,2,0,1,78310.82
15606097,Zakharov,665,Germany,Male,63,7,104469.58,1,1,1,25165.36
15664720,Kovalyova,714,Spain,Male,33,8,122017.19,1,0,0,162515.17
15731522,Ts'ui,771,Spain,Female,67,8,0.0,2,1,1,51219.8
15716420,Kelly,612,Spain,Male,39,5,170288.38,1,1,1,59601.15
15699005,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88
15668580,Todd,716,Spain,Male,33,2,0.0,2,1,1,92916.53
15611729,Kerr,703,Germany,Male,39,1,141559.5,1,1,1,31257.1
15620570,Sinnett,736,France,Male,43,4,202443.47,1,1,0,72375.03
15579781,Buccho,806,Germany,Male,31,10,138653.51,1,1,0,190803.37
15645847,P'eng,569,Germany,Male,35,2,109196.66,3,1,0,109393.19
15629545,Buckley,790,Spain,Female,41,7,109508.68,1,0,0,86776.38
15690733,Angelo,608,Spain,Male,45,4,0.0,2,0,0,36697.48
15690492,Palermo,625,France,Male,41,6,97663.16,2,1,0,57128.78
15621432,Lee,630,Spain, male,35,1,0.0,2,0,0,186826.22
15584114,Ogbonnaya,678,Germany,Female,43,2,153393.18,2,1,1,193828.27
15783522,Mitchell,738,Spain,Female,37,8,100565.94,1,1,1,128799.86
15747772,Cunningham,706,Germany,Male,36,9,58571.18,2,1,0,40774.01
15810203,Manning,499,Germany,Female,44,6,77627.33,2,1,0,108222.68
15687558,Mault,640,Germany,Female,31,10,118613.34,1,1,0,168469.65
15662098,Palmer,650,Spain,Male,41,3,128808.65,3,0,0,113677.53
15794048,Wan,667,Germany,Female,48,1,97133.92,2,0,0,113316.77
15799357,Armfield,727,France,Male,35,5,136364.46,1,0,0,142754.71
15639117,Sorenson,624,Spain,Female,34,6,0.0,1,1,0,582.59
15806132,Martin,555,France,Male,55,4,146798.81,1,1,1,74149.77
15774316,Moretti,630,France,Male,37,6,0.0,2,1,1,82647.65
15702190,Fan,672,Spain,Male,43,5,0.0,2,1,1,64515.5
15742854,Lettiere,640,Spain,Female,46,8,0.0,2,1,0,89043.19
15709396,Hale,801,France,Male,42,6,0.0,2,1,1,95804.33
15702377,Knorr,627,Spain,Male,48,1,132759.8,1,1,0,78899.22
15719858,Chao,659,Spain,Female,38,9,0.0,2,1,1,35701.06
15756056,Ku,561,Spain,Female,28,3,0.0,2,1,0,191387.76
15636521,Feng,744,Spain,Female,30,1,124037.28,1,1,1,142210.94
15759021,Kay,685,France,Male,35,9,0.0,1,1,0,167033.83
15651280,Hunter,742,Germany,Male,35,5,136857.0,1,0,0,84509.57
15774382,Longo,579,Germany,Male,49,4,169377.31,1,1,1,123535.05
15580629,Blackwood,604,France,Male,31,6,134837.58,1,1,0,192029.19
15654625,Wilson,495,Germany,Male,39,8,120252.02,2,1,1,10160.23
15611329,Findlay,608,Spain,female,35,6,0.0,2,1,1,143463.28
15717286,Sal,675,Spain,Female,40,8,79035.95,1,1,0,142783.98
15713505,Harriman,554,France,Male,31,1,0.0,2,0,1,192660.55
15781451,Buccho,504,France,Male,42,3,134936.97,2,0,0,135178.91
15698732,K'ung,789,Germany,Male,51,3,104677.09,1,1,0,74265.38
15648320,Heller,658,France,Female,31,7,123974.96,1,1,0,102153.75
15722845,Meldrum,665,Spain,Male,29,1,182781.74,2,1,1,63732.9
15775234,Laurie,646,France,Male,24,8,0.0,2,0,0,92612.88
15750264,Pinto,757,Germany,Male,30,6,105128.85,2,1,1,62972.13
15673877,Murray,490,France,Male,39,1,0.0,3,1,0,171060.01
15728706,Amaechi,534,France,Female,49,7,0.0,1,1,0,13566.48
15570970,Han,647,France,Female,42,9,0.0,2,1,1,51362.82
15710105,Stirling,581,Germany,Female,26,3,105099.45,1,1,1,184520.0
15696098,Palermo,498,France,Female,31,10,0.0,2,1,0,13892.57
15689492,Benjamin,850,Germany,Male,41,1,176958.46,2,0,1,125806.3
15790412,Norton,471,Spain,Male,26,8,0.0,2,1,1,179655.87
15764174,Bidencope,612,Spain,Female,26,4,0.0,2,1,1,179780.74
15763063,Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33
15735222,Ignatieff,705,Spain,Female,23,5,0.0,2,1,1,73131.73
15710365,Thomson,646,France,Male,50,0,104129.24,2,1,0,181794.86
15714993,Longo,552,France,Female,41,9,124349.34,1,1,0,135635.25
15670039,Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57
15686436,Newbery,523,Spain,Male,32,4,0.0,2,1,0,167848.02
15717706,Forbes,799,France,female,32,3,106045.92,2,1,1,17938.0
15770539,Walters,792,France,Male,30,1,127187.86,1,1,1,113553.42
15740147,Cremonesi,725,France,Female,44,10,0.0,1,0,1,93777.61
15632793,Wilkinson,638,France,Female,29,9,103417.74,1,1,1,15336.4
15684958,Amadi,489,Germany,Male,38,2,126444.08,2,1,1,82662.73
15742210,Ugochukwu,700,France,Male,38,9,65962.63,1,1,1,100950.48
15735428,Talbot,673,Spain,Female,37,0,0.0,2,0,0,82351.06
15707473,Summers,850,Germany,Female,48,6,111962.99,1,1,0,111755.8
15710295,Patrick,445,Germany,Female,38,6,119413.62,2,1,0,175756.36
15768270,DeRose,579,Spain,Female,31,9,0.0,2,1,0,112395.98
15571121,Kodilinyechukwu,670,France,Female,50,8,138340.06,1,0,1,3159.15
15725664,Wallace,549,France,Female,38,8,107283.4,1,0,0,157442.75
15598586,Wetherspoon,680,France,Male,31,10,113292.17,1,1,1,122639.73
15586479,Yin,692,France,Female,36,4,0.0,1,1,0,185580.89
15769582,Kang,586,France, male,29,3,0.0,2,1,1,142238.54
15720941,Tien,710,Germany,Male,34,8,147833.3,2,0,1,1561.58
15786993,Lung,810,France,Female,51,5,0.0,2,0,1,184524.74
15743007,Seabrook,643,France,Female,45,4,45144.43,1,1,0,60917.24
15771573,Okagbue,637,Germany,Female,39,9,137843.8,1,1,1,117622.8
15796071,Loane,657,Spain,Male,29,7,83889.03,1,1,0,153059.62
15697678,Maxwell,590,Germany,Male,36,6,92340.69,2,1,1,174667.58
15796336,Chang,786,Spain,Female,34,9,0.0,2,1,0,117034.32
15810864,Williamson,700,France,Female,82,2,0.0,2,0,1,182055.36
15580805,Marino,655,France,Male,27,10,0.0,2,1,0,51620.94
15681174,Zuev,730,France,Male,39,1,116537.6,1,0,0,145679.6
15655171,Yermakova,624,France,Male,80,3,0.0,1,1,1,65801.44
15664802,Chinweuba,543,France,Female,42,5,0.0,2,0,0,101905.34
15706394,Howell,609,France,Male,53,7,0.0,2,0,1,52332.85
15665590,Moore,541,France,Male,46,6,0.0,2,1,1,83456.67
15656086,Bovee,542,Spain,Male,54,8,105770.14,1,0,1,140929.98
15750447,Ozoemena,678,France,Female,60,10,117738.81,1,1,0,147489.76
15680804,Abbott,850,France,Male,29,6,0.0,2,1,1,10672.54
15788215,Hsia,535,Spain,Female,30,5,122924.75,1,0,0,62390.59
15729454,Gorbunov,465,France,Male,33,8,0.0,2,1,0,177668.55
15718039,Ferguson,606,Germany,Female,47,0,137138.2,2,0,1,53784.22
15787255,Manfrin,650,Germany,Female,55,2,140891.46,3,1,1,179834.45
15681075,Chukwualuka,682,France,Female,58,1,0.0,1,1,1,706.5
15641411,Volkova,756,France,Female,23,1,112568.31,1,1,1,113408.11
15648681,Voronoff,747,France,Female,47,5,139914.6,4,0,1,129964.56
15749799,Pisani,577,France,Female,34,2,0.0,2,1,1,84033.35
15713854,Cremonesi,513,France,Female,37,6,0.0,2,1,0,110142.34
15796480,Reilly,687,France,Female,31,2,0.0,2,0,1,145411.39
15757916,Amaechi,600,France,Female,38,9,0.0,2,1,1,58855.85
15791925,Palermo,751,France,Male,29,10,147737.63,1,0,1,94951.27
15805312,Bellucci,607,France,Male,45,7,123859.6,1,0,1,113051.57
15804919,Dunbabin,670,Spain,Female,65,1,0.0,1,1,1,177655.68
15588186,Polyakov,520,Spain,Male,45,7,107023.03,1,1,0,32903.93
15748352,Endrizzi,598,Spain,Male,34,0,104488.17,1,0,1,43249.67
15748589,Winter,736,France,Female,30,9,0.0,2,1,0,34180.33
15781586,Osonduagwuike,837,Germany,Male,38,2,126732.85,1,1,1,79577.38
15737556,Vasilyev,590,France,Male,43,7,81076.8,2,1,1,182627.25
15585901,Johnson,717,Spain,Male,35,1,0.0,3,0,0,174770.14
15671590,H?,741,Spain,Male,25,4,0.0,2,1,1,73873.65
15762588,Kaleski,644,France,Male,31,5,0.0,2,1,1,41872.17
15684248,Meng,658,Spain,Male,21,7,0.0,2,0,1,154279.87
15678168,Gibson,648,Spain,Female,27,7,0.0,2,1,1,163060.43
15678571,Barber,723,France,Male,21,4,0.0,2,0,0,24847.02
15691543,Lennox,558,Germany,Male,58,2,142537.18,1,1,1,88791.83
15750769,Padovano,725,France,Male,35,7,75915.75,1,1,0,150507.43
15580988,Odell,842,France,Male,29,8,0.0,2,1,1,123437.05
